Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,4/27/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Europe & Central Asia,ECS,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,1746.998471,2213.089648,2698.94637,3107.201358,3283.146279,3501.781489,3955.16352,4890.319344,5857.923164,5890.318296,5394.593885,4822.287073,4642.925731,4628.2816,5299.74285,6705.893997,8595.698713,9184.687648,9869.499684,10490.44007,11566.06148,11379.08339,11563.28737,12030.86172,12752.23577,13010.40322,12611.89283,12483.50103,12578.30959,12166.45902,12102.00481,13675.43219,16633.07423,19258.72297,20869.38896,22590.46899,24620.79117,24402.64981,24606.64822,25069.70754,25379.12084,26068.59987,26091.41529,24725.67851,23415.9197,22917.13087,24466.36092,25372.07889,24056.82373,
Ecuador,ECU,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,380,350,380,430,450,460,470,500,520,510,510,600,830,1090,1280,1360,1550,1820,2110,2460,2390,2110,1890,1820,1770,1640,1510,1360,1370,1480,1600,1670,1820,1970,2080,2180,2160,1780,1550,1550,1730,2110,2550,2880,3100,3300,3850,4060,4400,4880,5390,5810,6110,5970,5800,5860,6090,6090,5530,
"Egypt, Arab Rep.",EGY,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,170,180,190,220,240,260,290,300,330,350,370,390,420,490,520,550,560,640,680,740,870,840,780,760,750,750,760,820,920,1020,1130,1210,1310,1420,1430,1330,1240,1200,1220,1320,1530,1840,2120,2370,2560,2840,3030,3230,3340,3440,3030,2790,2690,3000,
Euro area,EMU,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,2899.277333,3723.514039,4622.815611,5329.935056,5651.63009,6070.73609,6891.97701,8548.55283,10265.48016,10165.53134,9203.9296,8203.857158,7974.30509,7987.288546,9230.299466,11815.77929,15367.1515,16472.53387,17757.86908,18996.88525,21316.62635,20989.4639,21525.74087,22654.45278,23912.43603,23860.47136,22815.468,22413.46363,22209.79946,21290.93215,20776.89937,23374.01419,28384.81881,32458.68926,34589.84641,36746.31593,39610.8189,39760.06554,39883.57849,40383.93536,39315.87394,39502.75554,39387.99305,37741.2403,36360.0277,35887.8345,38869.81861,40308.2016,38125.18568,
Eritrea,ERI,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270,270,300,320,330,310,300,310,300,300,340,390,410,420,410,480,510,600,,,,,,,,,,
Spain,ESP,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,500,570,640,730,840,930,1010,1110,1170,1310,1590,2090,2730,3240,3430,3640,4040,5010,6210,6310,5680,4860,4580,4550,5400,7110,9410,10700,12210,13700,15610,15010,14470,14830,15560,15820,15440,15480,15790,15540,15630,18080,22130,25910,27850,29770,32250,32560,31970,31020,29540,29230,29140,28450,27550,27100,29310,30380,27360,
Estonia,EST,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4170,4310,4620,5730,7500,9730,11500,13430,15210,14650,14710,15990,16890,18260,19010,18710,18440,18790,21330,23270,,
Ethiopia,ETH,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,210,200,190,230,280,270,260,260,250,220,210,160,150,150,140,130,120,130,130,120,110,140,160,180,220,280,340,380,390,410,470,550,600,670,740,800,850,890,
European Union,EUU,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,2412.81485,3093.089537,3832.098745,4423.576884,4689.871172,5030.266327,5700.293084,7049.006591,8435.608947,8347.884752,7550.616645,6717.489806,6523.081212,6533.242933,7555.386205,9659.103133,12519.57274,13414.37496,14446.7896,15443.74987,17322.53437,17057.438,17532.64002,18514.4055,19634.10761,19673.6136,18888.79615,18610.75334,18527.83818,17836.47575,17520.64279,19778.53687,24059.56886,27642.78995,29631.28044,31682.1759,34455.99393,34614.72043,34804.9074,35262.64301,34543.50065,34849.23752,34817.38279,33421.07039,32199.7891,31863.4931,34586.19444,36000.05303,34260.43337,
Fragile and conflict affected situations,FCS,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,918.4227807,1013.240343,1075.801807,1065.185734,949.8270229,907.6699463,902.0706328,932.6018154,949.6783169,842.2507842,1025.48877,595.4113605,591.1664217,534.298146,495.9063332,519.5339121,563.6970799,628.6658805,630.3147516,664.3317197,718.7682248,776.1336067,771.0248228,763.8331377,905.717219,1049.953542,1261.39002,1500.939034,1815.838579,1973.134094,2128.283631,1958.789312,2117.505562,2180.246235,2261.017563,1988.407938,1802.973111,1659.050627,1674.870367,1757.886298,1629.618102,
Finland,FIN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,1370,1470,1620,1810,1970,2060,2090,2270,2460,2690,3170,4030,5130,6320,6840,7190,7910,9540,11450,11980,11700,10840,10790,11130,13010,16480,21540,24110,26000,25100,24170,20680,20170,22030,24970,26680,25820,26050,26480,25850,25620,28800,35380,40230,42840,46190,50160,48950,49750,50260,48970,49510,49420,47180,45530,44840,48220,49990,49800,
Fiji,FJI,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,280,290,300,290,300,340,350,350,400,440,530,720,930,1120,1220,1300,1360,1660,1870,2040,1800,1580,1660,1580,1790,1770,1790,1790,1790,1790,1990,2090,2230,2460,2660,2580,2290,2350,2230,2140,2160,2410,3020,3570,3590,3790,3980,3850,3650,3770,4140,4710,5020,5100,5280,5370,5910,5800,4890,
France,FRA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,1550,1700,1870,2030,2200,2360,2560,2820,3020,3250,3670,4690,5790,6720,7140,7810,8830,10820,13080,13190,12040,10450,9820,9770,11330,14460,18520,19490,20640,21420,23840,23580,24380,25740,27110,26930,25830,25430,24990,23870,23150,26000,31460,35920,37890,40160,43540,44070,43970,44440,43410,43800,43340,41130,39100,38320,41200,42550,39500,
Faroe Islands,FRO,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2120,2130,2200,2140,1930,1950,2050,2210,2260,2270,2380,2440,2560,2560,2570,2590,2820,2900,3070,3150,3180,3150,3490,3410,3450,3400,3930,3950,
Gabon,GAB,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,330,410,340,360,420,440,460,530,570,610,690,910,1700,2870,4450,4010,3090,3520,4590,5290,4840,4260,4310,3860,3840,3430,4150,4580,4820,5170,5120,4430,4130,3910,4100,4270,3940,3280,3100,3430,3610,3880,4310,5520,5740,6590,7320,7590,7850,8120,9090,9330,9330,7970,7080,6510,6830,7170,7030,
United Kingdom,GBR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,2530,2790,3200,3910,4370,4880,5020,5230,5950,7580,9550,10660,10660,9860,9270,9160,10250,12710,16160,17380,18570,19390,21480,21360,21890,21070,22790,25570,26900,28060,29280,28940,29180,32270,37860,42810,45160,47650,48690,44420,41940,41300,41940,42920,44670,44730,43460,41880,42410,43460,39830,
Georgia,GEO,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750,540,510,550,670,820,870,840,790,780,840,990,1210,1520,1910,2380,2820,2950,3210,3520,4150,4530,4740,4410,4080,4040,4460,4690,4260,
Ghana,GHA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,190,200,210,230,250,240,220,220,250,270,260,280,320,300,290,300,350,380,420,410,360,320,340,350,390,420,440,400,400,410,430,420,370,370,380,390,390,390,340,300,270,320,380,460,600,790,1150,1190,1240,1380,1530,1840,1880,1940,1810,1880,2120,2230,2340,
Gibraltar,GIB,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,390,410,420,460,490,500,500,510,510,470,450,400,360,350,340,370,360,400,470,620,670,690,680,700,700,740,760,780,820,860,950,1020,
"Gambia, The",GMB,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,110,110,110,110,120,150,180,230,230,240,260,310,380,390,340,300,290,300,300,320,300,300,310,400,520,710,690,690,700,690,660,640,620,560,440,390,470,520,640,700,810,880,890,760,760,730,650,620,620,660,720,750,750,
Guinea-Bissau,GNB,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,120,130,150,170,150,140,160,180,150,190,200,190,190,200,160,170,180,210,220,240,240,230,220,220,240,240,160,160,210,250,300,330,380,430,440,470,510,560,580,640,630,640,640,640,650,680,720,800,760,
Equatorial Guinea,GNQ,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,130,130,130,150,170,210,250,230,260,270,380,370,270,250,360,870,700,820,770,900,1270,1190,1720,3890,8110,11600,14250,12530,9970,11540,13870,14030,13230,10850,8270,6510,6730,6280,5810,
Greece,GRC,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,620,700,790,900,1000,1090,1200,1370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24570,26370,28710,29420,27610,24560,23180,22430,22010,20190,18640,17960,19080,19670,17950,
Grenada,GRD,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,1150,1300,1310,1300,1280,1340,1500,1790,2200,2490,2670,2840,3040,3140,3120,3210,3310,3500,3660,3990,4310,4610,4510,4650,5290,5350,6650,6430,6830,7260,6720,6940,7060,7030,7350,7520,7750,8350,8740,9560,9770,9410,
Greenland,GRL,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,1890,2440,3130,3800,4330,5140,6160,7550,9270,9100,8020,7270,6740,7060,8540,11470,15170,16970,15690,16510,17440,16600,17830,19470,20780,20540,20440,19740,20290,19390,18760,20440,25730,30920,30240,34800,,,,,,,,,,,,,,
Guatemala,GTM,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,260,280,280,290,290,290,310,330,350,360,390,450,540,610,690,800,920,1080,1210,1240,1170,1110,1130,1160,1070,1020,980,980,930,970,1030,1140,1230,1360,1440,1530,1610,1650,1670,1600,1600,1670,1850,2000,2150,2370,2610,2650,2730,2910,3160,3380,3550,3700,3870,4100,4400,4610,4490,
Guam,GUM,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,280,250,280,310,320,340,330,350,360,380,390,430,540,680,660,610,620,670,760,740,590,510,470,500,520,460,470,360,400,330,390,460,570,670,830,890,880,860,890,880,890,940,1030,1090,1470,2280,3850,4190,4510,4820,5290,5540,5570,5470,5600,5910,6290,6630,7130,
High income,HIC,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,1532.691465,1624.913243,1746.84614,1893.023937,2062.254899,2192.192144,2400.161657,2611.841142,2770.431559,3018.933475,3457.139334,4226.595594,4935.725997,5517.289146,5852.843808,6283.425459,7179.647845,8620.433486,9962.58538,10367.16544,9868.365555,9459.006074,9809.919467,10264.33149,11587.0692,13899.1045,16926.15047,17823.97274,18633.56952,19380.74517,21079.96266,21588.64295,22740.48188,24280.47651,25503.71853,25626.84172,24641.36796,24923.22097,25970.98204,25953.8559,25780.28142,27773.26235,31678.52701,34858.3308,36564.09801,37984.01316,39595.74938,38905.94488,39981.00446,41320.70403,42673.13293,43486.52491,43643.41847,42393.92122,41495.28843,41786.50763,44702.40238,46262.68994,44475.62101,
"Hong Kong SAR, China",HKG,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,570,630,700,710,710,740,840,930,1060,1300,1750,2150,2450,2900,3340,3930,4700,5730,6360,6290,5890,6170,6090,7230,9080,10770,11550,12660,14320,16560,19560,21820,23570,24140,26080,25110,25800,26930,26350,25270,26340,28120,28890,30290,32070,33950,32350,33620,35690,36340,38570,40240,41180,42970,46390,50060,50480,48630,
Honduras,HND,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,180,180,190,210,220,230,250,250,260,270,280,320,360,380,410,460,610,830,1090,1090,1020,1000,1080,1160,1260,1410,1410,1270,1110,940,930,950,880,900,870,910,910,930,1020,1040,1060,1120,1200,1280,1350,1480,1620,1660,1730,1860,1950,2000,1990,2040,2110,2230,2310,2380,2180,
Heavily indebted poor countries (HIPC),HPC,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,325.1072944,311.8214591,313.7068923,353.15515,413.6394143,436.2828954,413.2672574,384.6270024,367.3039886,358.540075,345.9287797,310.3369732,315.3783819,315.0067418,328.0819446,326.556632,328.6374575,330.8354761,329.518427,335.9291194,361.4853421,415.4065844,469.8997491,520.1325229,586.5394053,687.4816684,741.1869512,772.4650248,798.3831524,832.8332452,883.4221069,923.4956142,934.5303462,908.4487729,900.5191666,946.9408597,979.8543334,959.0290015,
Croatia,HRV,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5570,5470,5230,5260,5350,5660,6730,8590,10250,11410,12760,14360,14220,14210,14180,13590,13750,13420,13140,12550,12840,14280,15320,14530,
Haiti,HTI,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,250,250,250,240,260,280,320,340,380,370,420,450,390,310,260,310,360,390,400,450,550,640,720,660,650,690,790,900,1010,1160,1130,1240,1300,1390,1430,1410,1360,1340,1410,1390,1320,
Hungary,HUN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3660,4030,4250,4370,4400,4410,4490,4620,4790,5290,6630,8650,10390,11250,11770,13250,13420,13270,13260,13090,13520,13560,13230,13100,13190,14980,16520,15890,
IBRD only,IBD,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,176.8993023,191.5019653,200.0961901,200.413961,205.5240744,223.2994282,240.8445418,255.4490803,276.2810289,333.2821018,413.2052691,486.1074068,509.3569045,530.5561036,573.1717105,660.1276289,755.6122522,815.4233141,802.532646,749.992853,743.9148206,757.7608901,800.0584574,863.7093566,915.695749,909.702777,953.5166694,948.9538408,1004.749026,1048.969492,1117.55268,1212.211567,1340.463155,1434.0346,1389.831407,1366.893792,1417.631174,1428.161785,1446.186967,1570.199544,1829.161968,2137.69468,2487.512421,2955.945544,3493.074933,3759.161866,4198.301485,4674.930158,5296.645821,5725.667543,5909.708743,5732.792871,5624.79465,5748.984848,6177.924014,6510.13298,6269.816523,
IDA & IBRD total,IBT,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,164.382009,177.5151278,185.3428858,185.8321513,190.8323498,207.1599431,224.4355588,237.7004114,256.4092623,306.1183062,380.1754426,447.0028073,470.4379685,489.8582814,527.7976537,607.4781234,695.7489798,754.3535478,748.9274517,705.6263493,689.2379645,695.8846775,729.7028591,785.7801512,830.5802026,819.8439486,852.392212,845.2274636,889.4142662,919.0540358,968.9811854,1045.470531,1150.76385,1227.236558,1189.0212,1169.321058,1209.411989,1218.748862,1234.803929,1337.602059,1554.138784,1808.230944,2096.736017,2477.387799,2917.709844,3133.122744,3478.949566,3828.922274,4306.203972,4640.008659,4785.854238,4642.416372,4541.399435,4617.042928,4935.791762,5178.74628,4978.733368,
IDA total,IDA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,135.2429252,153.3985233,160.4644849,169.0454682,181.5630421,229.9560354,270.2106849,297.5292342,310.7643851,329.149588,379.1943218,439.4130297,499.2029614,533.9003531,536.5135656,471.0680954,446.412312,445.1529877,472.5571888,490.4798636,461.528754,448.9065399,435.05461,433.686149,403.78075,379.0221667,389.0075979,410.9257971,429.7252917,425.8907917,429.8095355,439.6816077,454.7882034,473.9486676,511.2635247,589.8003886,667.7694487,761.7212735,863.6567133,1003.163775,1077.441795,1147.546859,1120.49948,1172.614989,1245.72609,1314.82144,1317.016066,1279.677543,1253.881596,1296.107775,1333.340047,1305.147647,
IDA blend,IDB,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,104.7304098,111.7165996,115.8773562,122.3308914,127.3719052,126.7053868,134.2054501,150.9208656,180.0167475,190.3722663,201.6219622,208.7417276,268.459119,307.348988,358.3533053,387.7942448,414.4768116,479.685345,562.8462864,676.0459955,783.4761163,835.4762996,699.7304991,637.5103317,582.8940856,572.3436768,584.0068015,533.8095293,524.7666611,507.2289204,512.0824323,458.0059368,436.3671729,444.9359351,481.7919045,501.3691639,488.5953734,491.938391,504.2535106,528.9824697,562.8831527,607.941275,718.3752738,828.1861363,985.1937269,1127.551911,1318.973817,1382.270363,1461.950207,1540.611251,1719.043845,1872.433962,2006.170914,1979.770282,1867.385068,1753.537209,1744.726419,1740.019276,1664.756395,
Indonesia,IDN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,70,80,80,90,110,160,220,270,300,360,400,470,530,560,530,520,500,520,510,510,530,560,610,660,740,850,990,1090,1100,660,570,580,720,790,900,1080,1220,1380,1600,1940,2150,2530,3010,3580,3730,3620,3430,3400,3530,3840,4050,3870,
IDA only,IDX,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,333.9435594,318.8487316,321.034515,360.3253645,417.3447917,440.4490277,426.0464169,410.0390085,398.3823295,392.4669889,379.5142933,351.6111133,362.9559324,375.3134237,394.1015571,396.1768778,400.5715156,409.0785435,419.2998254,430.9634503,464.5776438,527.1500778,589.1733799,651.0478971,732.6491792,846.01739,926.3313062,991.5083194,909.9263556,897.7125062,929.7198516,965.5697321,981.9104729,982.2661738,1000.91043,1068.939471,1127.429498,1123.464213,
Isle of Man,IMN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17050,18800,21310,21880,22480,23780,27790,34170,39600,44420,47220,42870,45990,71570,74390,82210,87840,89000,83990,78860,78810,83660,83920,,
India,IND,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,90,100,110,110,110,110,100,110,120,120,120,140,170,190,180,190,210,220,270,290,290,280,280,290,310,350,390,390,380,350,340,320,340,370,400,410,410,440,440,450,460,520,610,710,790,910,1000,1120,1220,1360,1480,1520,1560,1600,1680,1820,2010,2120,1920,
Not classified,INX,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,2070,2540,2990,3390,3280,3580,4120,5120,6380,6780,6390,5720,5610,5630,6370,8220,10420,11100,12560,13130,14440,14600,15480,16920,18880,20650,21430,22690,24130,24080,24920,29980,37840,44640,47950,50530,50940,46810,44850,42220,40730,43510,46410,50390,51810,53350,59350,63300,65750,
"Iran, Islamic Rep.",IRN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,210,210,220,250,270,290,320,360,390,450,540,730,1090,1460,1980,2060,2000,2240,2050,2320,3070,3260,3070,3420,3600,3470,2970,2530,2540,,,,,1290,1600,1790,1780,1740,1760,1790,1880,2200,2520,2960,3480,4270,4970,5560,6250,6870,7130,6990,6500,5370,5500,5420,4530,3640,2960,
Iraq,IRQ,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,3910,3420,3010,2350,2540,2760,3060,3540,3730,3730,7070,70,50,40,60,130,390,750,920,1290,1600,1730,1420,850,1370,1430,1820,2400,3550,4160,4580,4960,6310,7050,6750,5800,5340,4640,5040,5810,4680,
Iceland,ISL,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,1540,1740,2050,2440,2980,3110,2790,2490,,,,,,,,,,,,,,,,,,,,,,,,,,,,28480,29270,30400,31540,30700,30930,33710,42020,50520,53450,61880,50060,41860,36270,37610,40690,46960,48090,49940,54910,60230,67760,72900,62410,
Israel,ISR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,1320,1330,1310,1440,1470,1480,1730,1910,,,,,,,,,,,,,,,,,,,,,,,,,,,,18960,18770,18480,19360,19310,18540,18650,20010,21500,22370,24040,26270,27400,29770,31760,32540,34670,36300,36200,36540,37970,41320,43540,42610,
Italy,ITA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,960,1060,1160,1280,1410,1550,1700,1850,2060,2250,2620,3250,3930,4320,4510,4730,5270,6740,8430,8710,8220,7630,7760,8030,9380,12160,15950,17300,18660,20370,22960,21590,20860,20670,21830,22300,22220,21990,21910,21190,20770,23410,28360,32480,34280,35930,37980,37990,37960,37980,36220,35570,34910,33000,31970,31380,33850,34910,32360,
Jamaica,JAM,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,620,650,720,760,980,1020,1180,1370,1380,1460,1410,1320,1220,1300,1350,1390,1130,920,950,1170,1480,1690,1770,1730,1610,1840,1880,2290,2520,2770,2890,3120,3240,3240,3260,3440,3650,3800,4080,4320,4560,4330,4390,4590,4980,5010,4910,4700,4600,4750,5010,5250,4670,
Jordan,JOR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,1160,1540,1810,2040,1980,1750,1730,1670,1870,2100,2160,1560,1270,1090,1240,1280,1340,1420,1430,1450,1480,1530,1670,1740,1780,1900,2160,2340,2510,2730,3110,3380,3520,3620,3720,3830,3920,3950,4000,4080,4270,4410,4310,
Japan,JPN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,610,700,810,900,1040,1210,1430,1680,1880,2140,2720,3620,4430,5170,5410,5940,7450,9450,10850,11120,10550,10270,10520,11470,13860,18180,24920,27010,27820,28580,30540,33350,37120,42550,43940,40760,35010,34320,36810,37380,35360,35660,39000,41280,40590,39310,39380,39230,43910,47470,50060,48850,44440,39380,38490,38990,41850,42330,,
Kazakhstan,KAZ,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1430,1310,1280,1340,1390,1390,1290,1270,1360,1530,1810,2300,2930,3860,4980,6110,6790,7440,8280,9940,11840,12080,11380,8770,8040,8070,8820,8710,
Kenya,KEN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,100,100,110,100,120,120,130,140,130,160,190,200,230,250,250,280,320,390,450,450,390,340,310,310,340,370,410,400,370,350,330,270,260,270,340,390,430,430,410,400,380,400,450,510,580,700,820,820,920,1000,1050,1110,1230,1300,1460,1510,1680,1830,1840,
Kyrgyz Republic,KGZ,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520,450,370,360,390,390,360,300,280,280,290,340,400,450,500,610,760,860,850,880,1040,1190,1250,1180,1110,1110,1220,1240,1170,
Cambodia,KHM,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,320,320,290,300,300,310,320,350,400,460,520,590,670,700,750,810,880,970,1020,1060,1140,1230,1380,1530,1500,
Kiribati,KIR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,870,860,690,660,790,780,590,540,520,550,640,670,720,960,1030,1020,1050,1150,1090,1340,1470,1300,1330,1340,1250,1310,1480,1700,1710,1820,1930,1900,2050,2090,2620,2980,3220,3470,2920,3020,3100,3430,2960,
St. Kitts and Nevis,KNA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,1370,1670,1850,1940,2010,2240,2510,3070,3690,4390,4660,5220,5260,5710,6190,6710,7310,7690,8080,7830,8280,9120,9440,9370,9270,10390,11640,12440,13050,14850,14620,14690,15450,15470,16610,16490,16410,18510,18840,19790,21160,19080,
"Korea, Rep.",KOR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,120,120,130,130,140,150,190,240,280,310,340,430,550,660,810,970,1280,1680,1870,2030,2050,2170,2340,2480,2850,3530,4520,5380,6450,7570,8310,9010,10090,11820,13320,13550,10330,10430,11030,11950,12850,13790,16200,18520,20800,23440,23860,22040,22290,23590,25660,26980,28160,28720,29330,30300,32750,33830,32930,
Kuwait,KWT,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20520,20870,21480,19680,16870,17980,18660,18930,22600,28510,35220,42300,47580,51710,45000,42490,43790,49690,53060,51000,41820,35330,31400,33430,36290,,
Latin America & Caribbean (excluding high income),LAC,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,449.4750297,464.5966251,498.8249648,532.6499287,563.8766603,618.5483964,681.2383811,827.2748192,1058.517937,1249.551535,1327.9078,1362.1593,1478.190252,1735.130119,2012.340722,2166.440765,2061.701526,1814.151969,1731.638489,1675.36547,1738.640623,1895.542979,2036.481915,2066.822662,2123.128465,2314.197625,2621.272754,2875.876498,3279.49791,3497.161725,3880.560888,4191.732824,4170.618429,3946.69527,4016.969567,3872.72663,3642.245903,3651.516591,3928.486695,4377.796281,5032.67112,5862.529023,6743.041169,6878.665548,7627.653522,8469.265093,9354.508296,9799.053056,9628.129506,8814.303015,8086.433423,7959.401876,8241.907638,8317.391697,7211.510472,
Lao PDR,LAO,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,550,430,250,210,190,210,250,280,310,350,380,370,310,290,280,310,320,340,390,460,510,620,750,890,1000,1140,1370,1610,1830,1980,2130,2260,2480,2540,2520,
